id,Tip restavracije 
5442,Sushi Bars
5443,Pizza
5443,Italian
5444,French
5445,Moroccan
5445,Vegetarian
5445,Seafood
5446,Mediterranean
5446,Greek
5446,Turkish
5447,Mongolian
5447,Barbeque
5448,Pubs
5448,Irish
5448,Sports Bars
5449,Italian
5449,Pizza
5450,Hot Dogs
5450,Burgers
5451,Mexican
5452,Mexican
5453,Mexican
5454,Mexican
5454,Bars
5455,Seafood
5456,Mexican
5457,Mexican
5458,Mexican
5459,Breakfast & Brunch
5459,Cafeteria
5459,Pizza
5460,Oaxacan
5460,Cocktail Bars
5461,American (Traditional)
5461,Barbeque
5461,Cafeteria
5462,Mexican
5463,Cocktail Bars
5463,Mexican
5464,Breakfast & Brunch
5464,Sandwiches
5464,French
5465,Cafeteria
5465,Breakfast & Brunch
5466,Modern European
5466,French
5466,Mexican
5467,Mexican
5468,Northern Mexican
5469,Bookstores
5470,Bakeries
5470,Cafeteria
5471,Vegetarian
5471,Vegan
5472,Mexican
5472,Breakfast & Brunch
5472,Bars
5473,Argentine
5473,Barbeque
5473,Italian
5474,Mexican
5475,Mexican
5475,Sandwiches
5475,Breakfast & Brunch
5476,Steakhouses
5477,Mexican
5477,Cocktail Bars
5478,Japanese
5479,Seafood
5479,Fast Food
5479,Northern Mexican
5480,Burgers
5480,American (Traditional)
5480,Gastropubs
5481,Mexican
5481,Dive Bars
5482,Tacos
5483,Mexican
5484,Sandwiches
5484,Tacos
5485,Mexican
5486,Breakfast & Brunch
5486,French
5486,Cafeteria
5487,Vietnamese
5487,Japanese
5487,Thai
5488,Tacos
5489,Italian
5490,Cafeteria
5490,Mexican
5490,Local Flavor
5491,Italian
5492,Seafood
5493,Seafood
5493,Peruvian
5493,Latin American
5494,Mexican
5495,Asian Fusion
5495,Thai
5496,Mexican
5497,Diners
5497,Mexican
5497,Breakfast & Brunch
5498,Tacos
5499,Sushi Bars
5499,Thai
5499,Ramen
5500,Tacos
5501,German
5501,Bavarian
5501,Beer Garden
5502,Bavarian
5502,Beer Garden
5502,International
5503,Bavarian
5503,German
5503,Breweries
5504,German
5504,Bavarian
5504,Gastropubs
5505,Wine Bars
5505,German
5505,Bavarian
5506,German
5506,Bavarian
5507,Bavarian
5507,Venues & Event Spaces
5508,Bavarian
5508,Beer Garden
5509,German
5509,Bavarian
5510,Italian
5510,Pizza
5511,Steakhouses
5512,Burgers
5513,Breakfast & Brunch
5513,Donuts
5514,Greek
5515,Sushi Bars
5515,Japanese
5516,Modern European
5517,Schnitzel
5518,Oriental
5518,Falafel
5519,Barbeque
5519,Steakhouses
5520,Mediterranean
5520,Cafes
5521,Gastropubs
5521,Bavarian
5522,Bavarian
5522,Beer Garden
5522,Breakfast & Brunch
5523,Sushi Bars
5524,Bavarian
5525,Modern European
5525,Lounges
5525,Cafes
5526,Pizza
5526,Mediterranean
5527,Modern European
5527,Bars
5527,Breakfast & Brunch
5528,Cafes
5528,Lounges
5528,Breakfast & Brunch
5529,Ethiopian
5530,Vietnamese
5531,Ramen
5532,Vietnamese
5533,Cocktail Bars
5533,Italian
5534,Bavarian
5534,Dive Bars
5535,Bavarian
5535,Steakhouses
5536,Mexican
5536,Food Stands
5537,Cafes
5537,Bars
5537,International
5538,Bars
5538,Cafes
5538,Pizza
5539,Thai
5540,Mediterranean
5541,Cocktail Bars
5541,Hawaiian
5541,Polish
5542,Mediterranean
5542,Steakhouses
5542,Pizza
5543,Kebab
5543,Vegan
5543,Food Stands
5544,Indian
5545,Tapas Bars
5546,Fast Food
5546,Modern European
5546,Burgers
5547,Persian/Iranian
5548,Afghan
5549,Modern European
5549,Steakhouses
5550,Bavarian
5551,Japanese
5551,Sushi Bars
5551,Asian Fusion
5552,Burgers
5552,American (New)
5552,Sandwiches
5553,American (Traditional)
5554,Italian
5555,American (New)
5555,Breakfast & Brunch
5555,Bars
5556,Tapas Bars
5557,Barbeque
5557,Wine Bars
5558,Italian
5559,Seafood
5559,American (Traditional)
5560,French
5560,Brasseries
5561,Mediterranean
5561,Greek
5561,Turkish
5562,Bars
5562,American (New)
5563,Steakhouses
5563,Wine Bars
5563,Seafood
5564,Italian
5564,Breakfast & Brunch
5564,Wine Bars
5565,Seafood
5566,Bakeries
5566,Breakfast & Brunch
5567,Bakeries
5567,Breakfast & Brunch
5567,Desserts
5568,American (Traditional)
5568,Pubs
5568,Breweries
5569,American (New)
5570,Tapas/Small Plates
5570,Mexican
5570,Gluten-Free
5571,American (New)
5571,Bars
5571,Pizza
5572,Wine Bars
5573,Sports Bars
5573,Cocktail Bars
5573,American (New)
5574,American (New)
5574,French
5575,American (New)
5575,Bars
5576,Barbeque
5576,American (New)
5576,Wine Bars
5577,Thai
5577,Gluten-Free
5578,Bakeries
5578,Breakfast & Brunch
5579,Pizza
5579,Italian
5580,American (New)
5581,Bakeries
5581,Diners
5582,Salad
5582,Sandwiches
5582,Mexican
5583,Wine Bars
5583,American (New)
5584,Japanese
5584,Sushi Bars
5585,Italian
5585,Pizza
5586,Delis
5586,Italian
5586,Sandwiches
5587,American (New)
5587,Wine Bars
5587,Breakfast & Brunch
5588,Burgers
5589,Italian
5589,French
5590,Middle Eastern
5590,Greek
5590,Falafel
5591,Sandwiches
5592,Mexican
5592,Steakhouses
5592,Breakfast & Brunch
5593,Mexican
5594,American (New)
5595,Barbeque
5595,Burgers
5595,American (Traditional)
5596,Italian
5597,Noodles
5598,Mexican
5599,Diners
5599,American (Traditional)
5599,Breakfast & Brunch
5600,American (Traditional)
5600,Breakfast & Brunch
5601,Tapas Bars
5601,Spanish
5602,Middle Eastern
5603,American (New)
5603,Steakhouses
5604,Cajun/Creole
5604,Breakfast & Brunch
5605,Breweries
5605,Gastropubs
5605,American (Traditional)
5606,American (New)
5606,Wine Bars
5606,Wine Tasting Room
5607,Pizza
5607,Gluten-Free
5607,Italian
5608,Chicken Wings
5608,Pubs
5608,Sports Bars
5609,American (New)
5609,Mexican
5610,Delis
5611,Delis
5612,Sushi Bars
5612,Japanese
5612,Steakhouses
5613,Barbeque
5614,Italian
5615,Sushi Bars
5616,Cinema
5616,American (Traditional)
5616,Venues & Event Spaces
5617,Seafood
5618,Italian
5618,Bars
5619,Seafood
5620,Chinese
5620,Asian Fusion
5621,Sushi Bars
5621,Ramen
5621,Conveyor Belt Sushi
5622,Steakhouses
5623,Breweries
5623,American (Traditional)
5624,Spanish
5624,Tapas Bars
5625,Asian Fusion
5625,Japanese
5625,Korean
5626,Italian
5627,Breakfast & Brunch
5627,Burgers
5628,Japanese
5628,Sushi Bars
5628,Steakhouses
5629,Breakfast & Brunch
5629,Sandwiches
5629,Gluten-Free
5630,Pizza
5630,Italian
5631,Pizza
5631,Italian
5632,American (Traditional)
5632,Steakhouses
5632,Burgers
5633,American (New)
5633,Pubs
5634,Burgers
5634,American (Traditional)
5634,Hot Dogs
5635,Vietnamese
5636,Pubs
5636,Irish
5637,Thai
5637,Noodles
5637,Seafood
5638,Mexican
5639,Sushi Bars
5639,Japanese
5639,Buffets
5640,Peruvian
5640,Sandwiches
5640,Diners
5641,American (Traditional)
5642,Indian
5643,Dim Sum
5643,Cantonese
5643,Asian Fusion
5644,Hot Dogs
5644,Salad
5644,Burgers
5645,Mongolian
5646,Japanese
5646,Sushi Bars
5646,Dim Sum
5647,Indian
5648,French
5648,Cafes
5649,Italian
5650,Burgers
5650,Pubs
5651,American (Traditional)
5651,Southern
5652,Burgers
5652,Sandwiches
5653,Breakfast & Brunch
5653,American (Traditional)
5654,Southern
5654,Breakfast & Brunch
5654,Steakhouses
5655,American (Traditional)
5655,Grocery
5655,Southern
5656,Southern
5656,Breakfast & Brunch
5656,American (Traditional)
5657,Barbeque
5658,Breakfast & Brunch
5658,Bakeries
5659,Burgers
5659,American (Traditional)
5659,Steakhouses
5660,Southern
5660,Soul Food
5660,Salad
5661,Southern
5661,American (New)
5661,Cocktail Bars
5662,Lounges
5662,Southern
5662,Cocktail Bars
5663,American (New)
5664,Tacos
5665,American (New)
5665,Gastropubs
5665,Cocktail Bars
5666,Social Clubs
5666,American (Traditional)
5666,Lounges
5667,Southern
5668,Bars
5668,American (Traditional)
5669,Specialty Food
5669,Breakfast & Brunch
5669,French
5670,Vegetarian
5670,Vegan
5671,Italian
5671,Pizza
5671,Bars
5672,Pizza
5673,American (New)
5673,Lounges
5673,Whiskey Bars
5674,Southern
5674,Chicken Shop
5674,American (Traditional)
5675,Southern
5675,Seafood
5675,Steakhouses
5676,Southern
5676,Pubs
5676,Breakfast & Brunch
5677,American (New)
5677,Burgers
5678,American (New)
5678,Pubs
5678,Pizza
5679,Southern
5679,American (New)
5680,Italian
5680,Southern
5681,Bars
5681,Burgers
5681,Music Venues
5682,Thai
5683,Coffee & Tea
5683,Sandwiches
5684,Mexican
5685,American (New)
5685,Mediterranean
5686,Steakhouses
5687,American (New)
5687,German
5687,Breakfast & Brunch
5688,American (New)
5688,Lounges
5689,American (Traditional)
5689,Breakfast & Brunch
5689,Southern
5690,Southern
5690,American (New)
5691,Thai
5691,Chinese
5691,Seafood
5692,Music Venues
5692,Gastropubs
5693,Tex-Mex
5693,Mexican
5694,American (Traditional)
5694,Lounges
5694,American (New)
5695,American (New)
5695,Breakfast & Brunch
5695,Sandwiches
5696,Irish
5696,Pubs
5696,Music Venues
5697,Sports Bars
5697,Pubs
5697,Burgers
5698,Mexican
5698,Bars
5699,Cocktail Bars
5699,Ramen
5699,Izakaya
5700,Indian
5700,Southern
5700,Bars
5701,Pizza
5701,Italian
5702,Pizza
5702,Bars
5702,Dance Clubs
5703,Burgers
5703,Salad
5704,Pizza
5704,Italian
5705,Burgers
5705,Beer Bar
5705,Gastropubs
5706,Sushi Bars
5706,Japanese
5707,Wine Bars
5707,Spanish
5707,Tapas Bars
5708,Middle Eastern
5708,Falafel
5709,Pizza
5709,Italian
5709,Bars
5710,American (New)
5710,Cheese Shops
5711,Breakfast & Brunch
5711,Sandwiches
5712,Indian
5712,Vegan
5712,Gluten-Free
5713,Tex-Mex
5713,Bars
5714,Breakfast & Brunch
5715,Cuban
5715,Cafes
5715,Tapas/Small Plates
5716,Soul Food
5716,Southern
5716,Chicken Wings
5717,Noodles
5718,American (New)
5719,Wine Bars
5719,Mediterranean
5719,Cocktail Bars
5720,Mexican
5720,Bars
5721,American (New)
5722,French
5722,Venues & Event Spaces
5722,Sandwiches
5723,Gastropubs
5723,Tapas Bars
5723,Cocktail Bars
5724,Thai
5725,Dive Bars
5725,Sandwiches
5725,Music Venues
5726,Latin American
5726,Seafood
5726,Tapas Bars
5727,Thai
5728,Bookstores
5728,Cafes
5728,Breakfast & Brunch
5729,American (New)
5730,Mediterranean
5731,Lounges
5731,American (New)
5731,Pubs
5732,American (New)
5732,Latin American
5732,Cocktail Bars
5733,Indian
5733,Vegetarian
5734,Seafood
5735,Burgers
5735,Comfort Food
5735,Breakfast & Brunch
5736,Italian
5737,Asian Fusion
5737,Bubble Tea
5737,Thai
5738,Coffee & Tea
5738,Sandwiches
5738,Cafes
5739,Belgian
5739,Specialty Food
5739,Coffee & Tea
5740,Breakfast & Brunch
5740,Vegetarian
5740,American (Traditional)
5741,American (New)
5741,Desserts
5741,Breakfast & Brunch
5742,Cocktail Bars
5742,American (New)
5743,Pizza
5743,Gluten-Free
5744,Bars
5744,Cuban
5744,Spanish
5745,Indian
5745,Thai
5746,Thai
5747,Delis
5747,Breakfast & Brunch
5747,Sandwiches
5748,Italian
5749,Japanese
5749,Sushi Bars
5749,Steakhouses
5750,Seafood
5750,Steakhouses
5750,Wine Bars
5751,Seafood
5751,Cajun/Creole
5751,Live/Raw Food
5752,Cajun/Creole
5752,Southern
5753,French
5753,German
5753,Cajun/Creole
5754,Cajun/Creole
5754,Seafood
5755,Cajun/Creole
5755,American (Traditional)
5756,Cajun/Creole
5756,Seafood
5756,Sandwiches
5757,Sandwiches
5757,Butcher
5758,Cajun/Creole
5758,Seafood
5758,Breakfast & Brunch
5759,Cajun/Creole
5760,Seafood
5760,Cajun/Creole
5761,Breakfast & Brunch
5761,American (New)
5761,Cafes
5762,Cajun/Creole
5763,American (New)
5763,Cajun/Creole
5764,American (Traditional)
5764,Cocktail Bars
5765,Cajun/Creole
5766,Seafood
5767,Breakfast & Brunch
5768,Southern
5768,Comfort Food
5769,American (New)
5769,Southern
5770,Breakfast & Brunch
5770,Juice Bars & Smoothies
5770,Sandwiches
5771,Cajun/Creole
5771,Barbeque
5772,Italian
5772,Pizza
5773,Seafood
5773,Gluten-Free
5774,Breakfast & Brunch
5774,Cafes
5775,Cajun/Creole
5775,Breakfast & Brunch
5776,Sandwiches
5776,Seafood
5776,Desserts
5777,Cajun/Creole
5778,Bars
5778,Steakhouses
5778,Burgers
5779,American (New)
5779,Cajun/Creole
5779,Seafood
5780,Coffee & Tea
5780,Donuts
5780,Burgers
5781,French
5782,Seafood
5782,Cajun/Creole
5783,Cajun/Creole
5783,Southern
5784,Cajun/Creole
5784,American (New)
5785,Cajun/Creole
5785,Seafood
5785,Breakfast & Brunch
5786,Bars
5786,Caribbean
5787,Seafood
5788,Gastropubs
5788,Jazz & Blues
5788,Music Venues
5789,Delis
5789,Sandwiches
5790,Barbeque
5790,Southern
5790,Sandwiches
5791,Southern
5791,Breakfast & Brunch
5792,American (Traditional)
5792,Breakfast & Brunch
5792,Coffee & Tea
5793,Cajun/Creole
5793,Soul Food
5793,Breakfast & Brunch
5794,Sandwiches
5795,Cajun/Creole
5796,American (New)
5796,Gastropubs
5797,Cajun/Creole
5797,Seafood
5798,American (Traditional)
5798,Burgers
5798,Sandwiches
5799,Seafood
5799,Cajun/Creole
5799,Brasseries
5800,Seafood
5800,American (New)
5800,Breakfast & Brunch
5801,Ramen
5802,Shanghainese
5803,Cuban
5803,Mexican
5804,Chinese
5804,Asian Fusion
5805,Seafood
5805,Burgers
5806,American (Traditional)
5806,Modern European
5807,American (New)
5807,French
5808,Comfort Food
5808,Southern
5808,American (Traditional)
5809,Korean
5810,Italian
5811,Southern
5811,Barbeque
5811,Breakfast & Brunch
5812,American (New)
5813,Thai
5813,Malaysian
5813,Vietnamese
5814,Barbeque
5814,Cocktail Bars
5815,Italian
5815,Bars
5816,Breakfast & Brunch
5816,Lounges
5816,Desserts
5817,Vietnamese
5818,American (New)
5818,Tapas/Small Plates
5819,Latin American
5819,Breakfast & Brunch
5819,Lounges
5820,Asian Fusion
5820,Malaysian
5820,Chinese
5821,French
5821,Wine Bars
5822,American (New)
5822,Breakfast & Brunch
5822,Wine Bars
5823,Mexican
5824,Italian
5825,American (New)
5825,Breakfast & Brunch
5826,Cajun/Creole
5826,Barbeque
5826,Soul Food
5827,Cajun/Creole
5827,Seafood
5827,Wine Bars
5828,Seafood
5829,French
5830,Italian
5831,Sushi Bars
5831,Izakaya
5831,Cocktail Bars
5832,Breakfast & Brunch
5832,American (New)
5832,Bars
5833,Italian
5834,American (New)
5834,Gluten-Free
5834,Breakfast & Brunch
5835,Vietnamese
5835,Asian Fusion
5836,Pizza
5837,Chinese
5837,Noodles
5838,Desserts
5838,Wine Bars
5838,Mediterranean
5839,Thai
5840,Breakfast & Brunch
5840,Mediterranean
5840,American (New)
5841,Chinese
5841,Noodles
5842,Italian
5843,Pizza
5843,Italian
5843,Beer Bar
5844,American (New)
5844,Cocktail Bars
5844,Breakfast & Brunch
5845,American (New)
5845,Cocktail Bars
5846,Italian
5846,Pizza
5847,Burgers
5847,Mexican
5848,Shanghainese
5849,Italian
5849,Sandwiches
5849,Tapas Bars
5850,Seafood
5850,Greek
5850,Italian
5851,Diners
5851,Desserts
5851,Breakfast & Brunch
5852,Barbeque
5852,American (Traditional)
5852,Chicken Wings
5853,Portuguese
5853,Steakhouses
5853,Brazilian
5854,Spanish
5855,Portuguese
5855,Seafood
5855,Desserts
5856,Dive Bars
5856,Burgers
5857,Spanish
5857,Tapas Bars
5858,Spanish
5858,Wine Bars
5858,Lounges
5859,Brazilian
5859,Buffets
5860,Spanish
5860,Basque
5860,Portuguese
5861,Soul Food
5861,Southern
5861,Sandwiches
5862,Barbeque
5862,Portuguese
5863,Spanish
5864,Lounges
5864,American (Traditional)
5865,Portuguese
5865,Seafood
5865,Steakhouses
5866,Spanish
5866,Portuguese
5867,Sushi Bars
5867,Japanese
5868,Delis
5869,Indian
5869,Burgers
5869,American (New)
5870,Spanish
5870,Seafood
5871,Barbeque
5872,Pizza
5872,Italian
5873,Spanish
5873,Dance Clubs
5873,Tapas/Small Plates
5874,Barbeque
5874,Smokehouse
5875,Mexican
5876,American (New)
5876,Mexican
5877,Spanish
5878,Burgers
5878,Brazilian
5879,Portuguese
5879,Brazilian
5880,Brazilian
5881,American (New)
5881,Gastropubs
5882,Steakhouses
5882,Brazilian
5883,Tapas Bars
5883,Spanish
5883,Lounges
5884,Mexican
5885,Middle Eastern
5885,Salad
5885,Falafel
5886,Japanese
5886,Sushi Bars
5886,Modern European
5887,Sushi Bars
5887,Tapas Bars
5887,Lounges
5888,Thai
5889,Mexican
5890,Portuguese
5890,Seafood
5891,Burgers
5891,Salad
5891,Hot Dogs
5892,Bars
5892,Irish
5893,Pubs
5893,American (Traditional)
5894,Juice Bars & Smoothies
5894,American (Traditional)
5894,Coffee & Tea
5895,Pizza
5896,French
5897,Ice Cream & Frozen Yogurt
5897,Desserts
5898,American (New)
5899,Spanish
5899,American (New)
5899,Portuguese
5900,Latin American
5900,Cuban
5900,Sandwiches
5901,Italian
5902,American (New)
5902,Vegetarian
5902,Vegan
5903,American (New)
5903,Lounges
5903,Southern
5904,Seafood
5904,Steakhouses
5904,Lounges
5905,Steakhouses
5905,Wine Bars
5905,Breakfast & Brunch
5906,Mediterranean
5906,Cocktail Bars
5906,French
5907,Mexican
5907,Breakfast & Brunch
5907,Bars
5908,Mexican
5908,Seafood
5908,Steakhouses
5909,Seafood
5910,Seafood
5910,Steakhouses
5910,Wine Bars
5911,Seafood
5911,American (Traditional)
5912,Pizza
5912,Italian
